source_id,source_sheet,table_title,series_on_sheet,unit_codes,scales,frequencies,index_bases,sheet_kind,observations,first_period,last_period,stated_stock_flow,stated_nominal_real,stated_seasonal,stated_valuation,sample_labels,stock_flow,nominal_real,price_base_year,seasonal_adjustment,timing_basis,valuation,comparability,total_label,methodology_regime_id,reviewer_note,decision_status,component_labels
payments,OMP 01_02,Tarjetas de Crédito - Compras por tecnología,14,COUNT | UNRESOLVED_SOURCE_UNITS,units,monthly,,mixed,434,2024-01-31,2026-07-31,0,0,0,0,Canal Digital — Compras con QR — Cantida | Canal Presencial — Compras con NFC — Mon | Canal Digital — Compras con Link de pago | Canal Presencial — Compras con Chip — Mo | Canal Digital — Compras con Tarjeta no p | Canal Presencial — Compras con QR — Cant | Canal Digital — Compras con QR — Monto | C,,,,,,,,,,,,
payments,OMP 03_02,Tarjetas Pre Paga - Compras por tecnología,14,UNRESOLVED_SOURCE_UNITS | COUNT,units,monthly,,mixed,434,2024-01-31,2026-07-31,0,0,0,0,Canal Presencial — Compras con Chip — Mo | Canal Digital — Compras con Tarjeta no p | Canal Digital — Compras con QR — Cantida | Canal Presencial — Compras con NFC — Mon | Canal Presencial — Compras con Chip — Ca | Canal Presencial — Compras con banda Mag | Canal Digital — Compras con Link de pago |,,,,,,,,,,,,
payments,OMP 01,Tarjetas de Crédito - (Operadoras de Medios de Pago),14,COUNT | UNRESOLVED_SOURCE_UNITS,units,monthly,,mixed,1268,2018-01-31,2026-07-31,0,0,0,0,Extracciones en ATM — Cantidad | Compras con QR — Monto | Cantidad de Tarjetas de Crédito Activas  | Extracciones en ATM — Monto | Compras en Internet con Tarjeta de Crédi | Compras con QR — Cantidad | Compras en POS con Tarjeta de Crédito —,,,,,,,,,,,,
economic_annex,CUADRO 16 (Cont.),Cuadro Nº 16 (continuación) — Índice de precios al consumidor - Área Metropolitana de Asunción. — Principales grupos dentro de cada agrupación. — Año base Diciembre 2017 =100.,14,INDEX | COUNT,units,monthly,base Diciembre 2017 =100,mixed,5320,1994-12-01,2026-07-01,0,0,0,0,"Transporte — Combustibles y Lubricantes | Educación — Nivel pre-escolar | Transporte — Transporte público y taxis | Rec. y Cultura — Libros, revistas y peri | Gastos en salud — Productos medicinales | Educación — Nivel universitario | Rec. y Cultura — Recreación | Beb y Tabacos — Tabaco | Educación",,,,,,,,,,,,
payments,OMP 02_02,Tarjetas de Débito - Compras por tecnología,14,UNRESOLVED_SOURCE_UNITS | COUNT,units,monthly,,mixed,434,2024-01-31,2026-07-31,0,0,0,0,Canal Presencial — Compras con Chip — Mo | Canal Digital — Compras con Tarjeta no p | Canal Digital — Compras con QR — Cantida | Canal Presencial — Compras con NFC — Mon | Canal Presencial — Compras con Chip — Ca | Canal Presencial — Compras con banda Mag | Canal Digital — Compras con Link de pago |,,,,,,,,,,,,
economic_annex,Cuadro 45,Cuadro Nº 45 — Exportaciones registradas. — En miles de dólares FOB.,13,EUR | USD,thousands,monthly,,mixed,5083,1994-01-01,2026-07-01,0,0,0,13,Resto de Aladi** | China | Argentina | Resto de Asia | Total Mercosur | USMCA*** | Uruguay | Rusia | Resto del mundo | Union Europea**** | Venezuela | Brasil | Total General,,,,,,,,,,,,
economic_annex,Cuadro 50,Cuadro Nº 50 — Importaciones registradas. — En miles de dólares FOB.,13,EUR | USD,thousands,monthly,,mixed,5083,1994-01-01,2026-07-01,0,0,0,13,Total General | Brasil | Total Mercosur | USMCA*** | Venezuela | Union Europea**** | Resto del mundo | China | Uruguay | Rusia | Resto de Aladi** | Argentina | Resto de Asia,,,,,,,,,,,,
economic_annex,Cuadro 49,Cuadro Nº 49 — Precios Internacionales,13,USD_PER_TONNE | USD_PER_BARREL,units,monthly,,mixed,5236,1994-01-01,2028-12-01,0,0,0,0,Arroz — Chicago — USD/ton. | Azúcar — New York — USD/ton. | Harina de soja — Chicago — USD/ton. | Arroz — Tailandia — USD/ton. | Algodón — New York — USD/ton. | Carne* — Chicago — USD/ton. | Soja — Chicago — USD/ton. | Aceite de soja — Chicago — USD/ton. | Carne* — Australia — USD/ton. | Girasol — S,,,,,,,,,,,,
payments,OMP 03,Tarjetas Prepagas - (Operadoras de Medios de Pago),12,COUNT | UNRESOLVED_SOURCE_UNITS,units,monthly,,mixed,1066,2018-01-31,2026-07-31,0,0,0,0,Compras con QR — Cantidad | Cantidad de Tarjetas Prepagas Activas po | Compras en Internet con Tarjetas Prepaga | Compras en POS con Tarjetas Prepagas — M | Compras en POS con Tarjetas Prepagas — C | Extracciones en ATM con Tarjetas Prepaga | Compras con QR — Monto,,,,,,,,,,,,
payments,OMP 02,Tarjetas de Débito - (Operadoras de Medios de Pago),12,COUNT | UNRESOLVED_SOURCE_UNITS,units,monthly,,mixed,1062,2018-01-31,2026-07-31,0,0,0,0,Extracciones en ATM — Monto | Cantidad de Tarjetas de Débito Activas p | Compras en POS con Tarjeta de Débito — M | Extracciones en ATM — Cantidad | Compras en Internet con Tarjeta de Débit | Compras con QR — Cantidad | Compras con QR — Monto | Compras en POS con Tarjeta de Débito — C,,,,,,,,,,,,
economic_annex,CUADRO 26,Cuadro N° 26 — Gastos de la Política Monetaria del BCP — En millones de guaraníes.,12,UNRESOLVED_SOURCE_UNITS | PYG,millions,monthly | annual,,mixed,1920,2002-01-01,2026-12-31,0,0,0,0,Otros Gastos Financieros — ME — 0 | Remuneración de Encaje Legal — ME — 1538 | Remuneración por IRM 1/ — 127845.196 | Producción de Instrum. de Política 2/ —  | Total de gastos — ME — 161286.627 | Remuneración de Encaje Legal — MN — 1805,,,,,,,,,,,,
economic_annex,CUADRO 21,Cuadro N° 21 — Agregados monetarios 1/ — En millones de guaraníes.,10,PYG | UNRESOLVED_SOURCE_UNITS,millions,monthly,,mixed,3780,1995-01-01,2026-06-30,0,0,0,0,M0 — Billetes y monedas en circulación | Cuasidinero (b) — Depósitos a plazos | BM — Base Monetaria | M2 — c = (a+b) | Depósitos en moneda extranjera — (d) | Cuasidinero (b) — Depósitos de ahorro | Cuasidinero (b) — Títulos de Inversión 2 | M1 — (a) | Cuasidinero (b) — Certificados de ahorro | M3 —,,,,,,,,,,,,
economic_annex,CUADRO 31,Cuadro Nº 31 — Tasas efectivas de interés. — Sistema bancario - moneda nacional. — Promedios mensuales (en porcentaje anual).,10,PERCENT,units,monthly | annual,,mixed,1451,1990-12-31,2026-05-01,0,0,0,0,Call — BCP — s/m — 24 — 27.17 — 19.2 | Pasivas — Promedio ponderado — 12 — 14.0 | Pasivas — A plazo — 12 — 14.08 — 11.3 —  | Pasivas — A la vista — 12 — 14.08 — 11.3 | Call — Interbancario — s/m — 30.1 — 34.2 | Pasivas — CDA — 12 — 14.08 — 11.3 — 11.2 | Activas — Prom. Pond. (Excluidos Tarj. d,,,,,,,,,,,,
payments,CCCoop,Cámara Compensadora de Cooperativas - CABAL PYG,10,COUNT | PYG,units,monthly,,mixed,560,2021-12-31,2026-07-31,0,0,0,0,MEDALLA — Importe Destino | UNIVERSITARIA — Importe Destino | LAMBARE — Importe Destino | UNIVERSITARIA — Cantidad | TOTAL — Importe Destino | COOMERCIPAR — Importe Destino | LAMBARE — Cantidad | TOTAL — Cantidad | COOMERCIPAR — Cantidad | MEDALLA — Cantidad,,,,,,,,,,,,
economic_annex,CUADRO 8,Cuadro Nº 8,8,PYG | USD,millions | units,annual,,mixed,616,1950-12-31,2026-12-31,0,0,0,0,Producto interno bruto por habitante en  | Producto interno bruto a precios de comp,,,,,,,,,,,,
economic_annex,CUADRO 11,Cuadro Nº 11 — Evolución del salario mínimo legal. — Base 1980 = 100.,8,INDEX,units,irregular_interval | annual | monthly,Base 1980 = 100,mixed,370,1980-06-30,2026-12-31,0,0,0,0,Índice de salario mínimo — Nominal | Salario mínimo legal — Nominal | Salario mínimo legal — Nominal — vigenci | IPC — Base 1980 =100 | Salario mínimo legal — Real | Índice de salario mínimo — Real | Variación del poder adquisitivo respecto,,,,,,,,,,,,
payments,SIPAP_11,Transferencias entre clientes a través del Servicio Patrocinador (SPI),8,UNRESOLVED_SOURCE_UNITS | COUNT,units,monthly,,mixed,292,2023-07-31,2026-07-31,0,0,0,0,Total — Importe Destino | Total — Cantidad | Participante Directo a sub participante  | Sub participante a Sub participante — Ca | Sub participante a Sub participante — Im | Sub participante a Participante Directo,,,,,,,,,,,,
economic_annex,CUADRO 29 (Cont.),Cuadro N° 29 (continuación) — Panorama Monetario - Pasivos 1/ — En millones de guaraníes.,8,PYG | UNRESOLVED_SOURCE_UNITS,millions,monthly,,mixed,3024,1995-01-01,2026-06-30,0,0,0,0,Otras Obligaciones 2/ | Capital y Reservas | Total Pasivos | M2 | M3 | Depósitos en Moneda Extranjera | Préstamos Externos M/L plazos | Activos y Pasivos No Clasificados,,,,,,,,,,,,
economic_annex,CUADRO 24a,Cuadro N° 24a — Créditos de bancos y financieras al sector privado,7,PYG | PERCENT | PYG_PER_USD | UNRESOLVED_SOURCE_UNITS,units | millions,monthly,,mixed,2590,1995-03-01,2026-06-30,1,0,0,0,Moneda extranjera — En millones USD | Moneda extranjera — Part. % | Moneda nacional — Part. % | Total de saldos — En millones de guarani | Moneda extranjera — Tipo de cambio | Moneda extranjera — En millones de guara | Moneda nacional — En millones de guarani,,,,,,,,,,,,
economic_annex,CUADRO 24,Cuadro N° 24 — Créditos de bancos y financieras al sector privado y público.,7,PYG_PER_USD | PERCENT | PYG | UNRESOLVED_SOURCE_UNITS,units | millions,monthly,,mixed,2590,1995-03-01,2026-06-30,1,0,0,0,Moneda nacional — En millones de guarani | Moneda extranjera — Tipo de cambio | Total de saldos — En millones de guarani | Moneda nacional — Part. % | Moneda extranjera — En millones de guara | Moneda extranjera — Part. % | Moneda extranjera — En millones USD,,,,,,,,,,,,
economic_annex,CUADRO 24b,Cuadro N° 24b — Créditos/1 otorgados por Cooperativas de Ahorro y Crédito Tipo A.,7,PERCENT | PYG,units | millions,monthly,,mixed,672,2017-12-01,2025-11-01,0,0,0,0,Tipo de cambio — % | Part. — % | En moneda extranjera (en millones de gua | Total de créditos (millones de guaraníes | Total (en millones de USD) — % | En moneda nacional (en millones de guara,,,,,,,,,,,,
economic_annex,CUADRO 23b,Cuadro N° 23b — Depósitos/1 en Cooperativas de Ahorro y Crédito Tipo A.,7,PERCENT | PYG,millions | units,monthly,,mixed,672,2017-12-01,2025-11-01,0,0,0,0,En moneda nacional (en millones de guara | Part. — % | Total (en millones de USD) — % | En moneda extranjera (en millones de gua | Total de depósitos (millones de guaraníe | Tipo de cambio — %,,,,,,,,,,,,
economic_annex,CUADRO 59,CUADRO N° 59 — Deuda pública externa (*) — En miles de dólares.,7,USD,thousands,annual | monthly,,mixed,1655,1994-01-31,2026-12-31,1,0,0,0,Transf. Neta — (a-b) | Desembolsos — (a) | Pagos Cap.e Int. — (b) | Saldos,,,,,,,,,,,,
banking_indicators,4,DEPÓSITOS — Personas con cuentas y cantidad total de cuentas,6,COUNT | UNRESOLVED_SOURCE_UNITS,units,monthly,,mixed,756,2016-01-01,2026-06-01,0,0,0,0,Cantidad de cuentas — Jurídicas | Cantidad de cuentas — Fisicas | Cantidad de cuentas — Total | Personas — Total | Personas — Jurídicas | Personas — Fisicas,,,,,,,,,,,,
payments,SIPAP_01,Transferencias entre Entidades Financieras en el LBTR,6,COUNT | EUR | USD | PYG,units,monthly,,mixed,700,2013-11-30,2026-07-31,0,0,0,0,EUR — Cantidad | USD — Importe Destino | PYG — Cantidad | USD — Cantidad | PYG — Importe Destino | EUR — Importe Destino,,,,,,,,,,,,
payments,SIPAP_02,Transferencias entre Clientes de Entidades Financieras en el LBTR,6,EUR | COUNT | USD | PYG,units,monthly,,mixed,908,2013-11-30,2026-07-31,0,0,0,0,PYG — Cantidad | USD — Importe Destino | EUR — Cantidad | PYG — Importe Destino | USD — Cantidad | EUR — Importe Destino,,,,,,,,,,,,
economic_annex,CUADRO 55,Cuadro Nº 55 — Ingreso de divisas - entidades binacionales. — En miles de dólares.,6,USD,thousands,annual | monthly,,mixed,1207,1994-01-31,2026-12-31,0,0,0,0,Total | Yacyretá2 | Itaipú1,,,,,,,,,,,,
banking_indicators,3,CRÉDITOS — Cantidad de operaciones por tipo de crédito,6,COUNT | UNRESOLVED_SOURCE_UNITS,units,monthly,,mixed,756,2016-01-01,2026-06-01,0,0,0,0,Préstamos | Descuento de documentos | Sobregiros | Total (*) | Cantidad de líneas de sobregiros sin uti | Tarjetas,,,,,,,,,,,,
payments,AFD 02,Transferencias de la AFD a las Entidades Financieras - LBTR & ACH — En PYG,5,PYG | COUNT,units,monthly,,mixed,765,2013-11-30,2026-07-31,0,0,0,0,Lotes | Cant. Operaciones | Importe Destino,,,,,,,,,,,,
payments,MIHA 03,Transferencias al Ministerio de Hacienda de Entidades Financieras — LBTR & ACH - En PYG,5,PYG | COUNT,units,monthly,,mixed,765,2013-11-30,2026-07-31,0,0,0,0,Lotes | Cant. Operaciones | Importe Destino,,,,,,,,,,,,
payments,MIHA 02,Transferencias del Ministerio de Hacienda a Clientes de Entidades Financieras — LBTR & ACH - En PYG,5,COUNT | PYG,units,monthly,,mixed,765,2013-11-30,2026-07-31,0,0,0,0,Importe Destino | Cant. Operaciones | Lotes,,,,,,,,,,,,
economic_annex,CUADRO 31 (Cont.),Cuadro N° 31 (continuación) — Tasas efectivas de interés. — Sistema bancario - moneda extranjera. — Promedios mensuales (en porcentaje anual).,5,PERCENT,units,monthly | annual,,mixed,949,1990-12-31,2026-05-01,0,0,0,0,Activas — Promedio ponderado | Pasivas — A la vista | Pasivas — A plazo | Pasivas — CDA,,,,,,,,,,,,
payments,AFD 03,Transferencias a la AFD de Entidades Financieras - LBTR & ACH — En PYG,5,PYG | COUNT,units,monthly,,mixed,423,2013-11-30,2026-07-31,0,0,0,0,Lotes | Cant. Operaciones | Importe Destino,,,,,,,,,,,,
economic_annex,CUADRO 13 a,Cuadro Nº 13 a — Índice de Precios al Consumidor — Base Diciembre de 2017=100 — Serie empalmada,4,PERCENT | INDEX,units,monthly,Base Diciembre de 2017=100,mixed,1826,1988-01-01,2026-07-01,0,0,0,0,Variación % — Acumulada | Índice — Gasoil | Variación % — Interanual | Variación % — Mensual,,,,,,,,,,,,
economic_annex,CUADRO 60a,Cuadro Nº 60a — Tipo de cambio nominal del guaraní,4,PYG_PER_ARS | PYG_PER_EUR | PYG_PER_BRL | PYG_PER_USD,units,monthly,,mixed,1420,1997-01-01,2026-07-01,0,0,0,0,USD 1/ | Peso | Euro | Real,,,,,,,,,,,,
payments,SIPAP_06,Transferencias entre Clientes de Entidades Financieras por ACH — ACH liquida sólo PYG,3,PYG | COUNT,units,monthly,,mixed,459,2013-11-30,2026-07-31,0,0,0,0,Importe Destino | Cant. Operaciones | Lotes,,,,,,,,,,,,
payments,MIHA 04,Transferencias del Ministerio de Hacienda a Clientes de Entidades Financieras — LBTR & ACH - En USD,3,COUNT | USD,units,monthly,,mixed,459,2013-11-30,2026-07-31,0,0,0,0,Cant. Operaciones | Lotes | Importe Destino,,,,,,,,,,,,
payments,MIHA 05,Transferencias al Ministerio de Hacienda de Entidades Financieras — LBTR & ACH - En USD,3,USD | COUNT,units,monthly,,mixed,459,2013-11-30,2026-07-31,0,0,0,0,Importe Destino | Cant. Operaciones | Lotes,,,,,,,,,,,,
banking_indicators,7,Personas con algún depósito o crédito,3,UNRESOLVED_SOURCE_UNITS | COUNT,units,monthly,,mixed,378,2016-01-01,2026-06-01,0,0,0,0,Total — Jurídicas | Cantidad de Personas — Físicas | Cantidad de Personas — Jurídicas,,,,,,,,,,,,
payments,AFD 04,Transferencias de la AFD a las Entidades Financieras - LBTR & ACH,2,UNRESOLVED_SOURCE_UNITS | COUNT,units,monthly,,mixed,306,2013-11-30,2026-07-31,0,0,0,0,Importe Destino | Cant. Operaciones,,,,,,,,,,,,
payments,AFD 05,Transferencias a la AFD de Entidades Financieras - LBTR & ACH — En USD,2,USD | COUNT,units,monthly,,mixed,306,2013-11-30,2026-07-31,0,0,0,0,Importe Destino | Cant. Operaciones,,,,,,,,,,,,
