old_series_id,old_public_label,old_dimensions,new_series_id,new_public_label,new_dimensions,mapping_cardinality,migration_reason,observations_before,observations_after,shared_observations,values_and_dates_preserved,old_identity_structurally_ambiguous,replacement_public_access_path,deprecation_treatment,match_method,evidence
lrm_auctions:subastas_2023:6b5c01714ee506155b1fe3f6,Plazos Estandarizados: 63 — Plazos Residuales: 63 — Ofertado #,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 63 — Ofertado #,lrm_auctions:lrm_auction_events:a987a0cb0b3018b4ca9791a9,Cantidad de posturas ofertadas,lrm_auction_events|irregular_daily|standardized_tenor_days: 63 — residual_tenor_days: 63 — Cantidad de posturas ofertadas,many-to-one,LRM two-level-header and annual-sheet identity remediation,8,100,8,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:702b30d234583a528a8b322e,Plazos Estandarizados: 546 — Plazos Residuales: 553 — Montos Ofertados,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 553 — Montos Ofertados,lrm_auctions:lrm_auction_events:d7437db01e45acb3b0753323,Monto ofertado,lrm_auction_events|irregular_daily|standardized_tenor_days: 546 — residual_tenor_days: 553 — Monto ofertado,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,40,7,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:7c22f0dab2c1ad133ca5ff18,Plazos Estandarizados: 546 — Plazos Residuales: 553 — Mínima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 553 — Mínima — column_12,lrm_auctions:lrm_auction_events:540d5bb1229251d1aca18298,Tasa de interes ofertada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 546 — residual_tenor_days: 553 — Tasa de interes ofertada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,40,7,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:7f8c29f6df4d56cb04fd1f67,Plazos Estandarizados: 35 — Plazos Residuales: 35 — Máxima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 35 — Máxima — column_13,lrm_auctions:lrm_auction_events:374a4ba31f8676778fa29683,Tasa de interes ofertada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 35 — residual_tenor_days: 35 — Tasa de interes ofertada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,4,46,4,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:7fb56ae347f47e4a1fee8f0b,Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 189 — Montos Ofertados,lrm_auctions:lrm_auction_events:196b3f162f8b2d3c0f05269a,Monto ofertado,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 189 — Monto ofertado,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,23,2,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:820ff1f83b051209517929a0,Plazos Estandarizados: 91 — Plazos Residuales: 91 — Mínima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Mínima — column_15,lrm_auctions:lrm_auction_events:feb44fc079f02ea0adc8dc9f,Tasa de interes asignada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 91 — Tasa de interes asignada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,9,124,9,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:83d89ad17d3ceb4c42d40761,Plazos Estandarizados: 182 — Plazos Residuales: 175 — Máxima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 175 — Máxima — column_13,lrm_auctions:lrm_auction_events:1c9d6b2408b168663ca5d22d,Tasa de interes ofertada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 175 — Tasa de interes ofertada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,13,2,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:8593b0fd7a59100882b72087,Plazos Estandarizados: 35 — Plazos Residuales: 35 — Mínima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 35 — Mínima — column_15,lrm_auctions:lrm_auction_events:9932ad982171f8c33a9888a5,Tasa de interes asignada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 35 — residual_tenor_days: 35 — Tasa de interes asignada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,4,44,4,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:86cf914be106c1ef4c652627,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Ofertado #,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Ofertado #,lrm_auctions:lrm_auction_events:cb6e7e09bfa389a9a43fb3b4,Cantidad de posturas ofertadas,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 364 — Cantidad de posturas ofertadas,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,111,7,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:8739aec9d9e7afaa55117a42,Plazos Estandarizados: 546 — Plazos Residuales: 553 — Mínima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 553 — Mínima — column_15,lrm_auctions:lrm_auction_events:a3d9fb10775cad6a149186cc,Tasa de interes asignada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 546 — residual_tenor_days: 553 — Tasa de interes asignada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,36,7,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:88e9ff84b8c642a4a38c010b,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Mínima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Mínima — column_12,lrm_auctions:lrm_auction_events:702673f5ef93f06431cac063,Tasa de interes ofertada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 182 — Tasa de interes ofertada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,110,7,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:8d17a06b79a2cc8390174bbf,Plazos Estandarizados: 63 — Plazos Residuales: 63 — Máxima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 63 — Máxima — column_16,lrm_auctions:lrm_auction_events:058041af60cb65af7ce75d3f,Tasa de interes asignada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 63 — residual_tenor_days: 63 — Tasa de interes asignada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,97,7,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:8d3ad5132b2716a5e9b7d842,Plazos Estandarizados: 91 — Plazos Residuales: 91 — Montos Ofertados,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Montos Ofertados,lrm_auctions:lrm_auction_events:95387ac13dd5864dd92e8c94,Monto ofertado,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 91 — Monto ofertado,many-to-one,LRM two-level-header and annual-sheet identity remediation,10,126,10,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:8fe9354e9dbffc6520ff92ae,Plazos Estandarizados: 91 — Plazos Residuales: 98 — Montos Asignados,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 98 — Montos Asignados,lrm_auctions:lrm_auction_events:cf47a4cd9962e5f73d14a095,Monto asignado,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 98 — Monto asignado,many-to-one,LRM two-level-header and annual-sheet identity remediation,1,18,1,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:908f8f022440bbfbdb65bb24,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Promedio,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Promedio — column_14,lrm_auctions:lrm_auction_events:f8c6d7ab93d2b6dd685fc4eb,Tasa de interes asignada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 35 — residual_tenor_days: 28 — Tasa de interes asignada - Promedio,many-to-one,LRM two-level-header and annual-sheet identity remediation,8,83,8,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:9247b31e01d1e0ac55a0c613,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Montos Ofertados,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Montos Ofertados,lrm_auctions:lrm_auction_events:b78dc3faca28976f6005b85c,Monto ofertado,lrm_auction_events|irregular_daily|standardized_tenor_days: 35 — residual_tenor_days: 28 — Monto ofertado,many-to-one,LRM two-level-header and annual-sheet identity remediation,8,87,8,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:956a873dc8d52b456ddad362,Plazos Estandarizados: 91 — Plazos Residuales: 91 — Promedio,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Promedio — column_11,lrm_auctions:lrm_auction_events:d6477bad68e15c2d876cca5e,Tasa de interes ofertada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 91 — Tasa de interes ofertada - Promedio,many-to-one,LRM two-level-header and annual-sheet identity remediation,10,126,10,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:964a1e7acc58cf13bdd974d0,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Promedio,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Promedio — column_11,lrm_auctions:lrm_auction_events:eb4c6695e4475b18391dd1ed,Tasa de interes ofertada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 35 — residual_tenor_days: 28 — Tasa de interes ofertada - Promedio,many-to-one,LRM two-level-header and annual-sheet identity remediation,8,87,8,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:9762b95e07549b447d3c4e96,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Máxima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Máxima — column_16,lrm_auctions:lrm_auction_events:44ac5023c9b23e37d44dfb21,Tasa de interes asignada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 364 — Tasa de interes asignada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,109,7,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:9b641e907ff47dfb7bd2d959,Plazos Estandarizados: 63 — Plazos Residuales: 56 — Asignado #,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 56 — Asignado #,lrm_auctions:lrm_auction_events:62d185a265fd0296a13651e6,Cantidad de posturas asignadas,lrm_auction_events|irregular_daily|standardized_tenor_days: 63 — residual_tenor_days: 56 — Cantidad de posturas asignadas,many-to-one,LRM two-level-header and annual-sheet identity remediation,3,41,3,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:9d92cdb1155eb126d248cd3d,Plazos Estandarizados: 546 — Plazos Residuales: 546 — Promedio,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 546 — Promedio — column_14,lrm_auctions:lrm_auction_events:30c621e680ae1e1530dcf992,Tasa de interes asignada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 546 — residual_tenor_days: 546 — Tasa de interes asignada - Promedio,many-to-one,LRM two-level-header and annual-sheet identity remediation,5,93,5,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:9e65b04aa01c99458d690df0,Plazos Estandarizados: 546 — Plazos Residuales: 546 — Mínima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 546 — Mínima — column_15,lrm_auctions:lrm_auction_events:f96580729814d2231e1b55a4,Tasa de interes asignada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 546 — residual_tenor_days: 546 — Tasa de interes asignada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,5,93,5,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:9ff1f873cad70f007841d6fb,Plazos Estandarizados: 63 — Plazos Residuales: 63 — Montos Anunciados,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 63 — Montos Anunciados,lrm_auctions:lrm_auction_events:01968ce070dd28ac7a905cb6,Monto anunciado,lrm_auction_events|irregular_daily|standardized_tenor_days: 63 — residual_tenor_days: 63 — Monto anunciado,many-to-one,LRM two-level-header and annual-sheet identity remediation,1,81,1,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:a059479a36d254e1702b3aeb,Plazos Estandarizados: 365 — Plazos Residuales: 371 — Promedio,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 371 — Promedio — column_11,lrm_auctions:lrm_auction_events:5d2d97729d11ba0a0842a9cf,Tasa de interes ofertada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 371 — Tasa de interes ofertada - Promedio,many-to-one,LRM two-level-header and annual-sheet identity remediation,5,28,5,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:a2c2406d329a66ba2494f648,Plazos Estandarizados: 91 — Plazos Residuales: 84 — Máxima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 84 — Máxima — column_13,lrm_auctions:lrm_auction_events:d1e010ad4aa106403887306e,Tasa de interes ofertada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 84 — Tasa de interes ofertada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,1,10,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:a2c726f33786f143af341123,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Mínima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Mínima — column_12,lrm_auctions:lrm_auction_events:627d62a43f0c12029dc71e95,Tasa de interes ofertada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 35 — residual_tenor_days: 28 — Tasa de interes ofertada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,8,87,8,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:a36159cea0b1ae1305daa5f3,Plazos Estandarizados: 91 — Plazos Residuales: 98 — Máxima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 98 — Máxima — column_16,lrm_auctions:lrm_auction_events:c228d7bd210f73ac82de88d0,Tasa de interes asignada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 98 — Tasa de interes asignada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,1,18,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:a4d118f1fd0175e34946721c,Plazos Estandarizados: 91 — Plazos Residuales: 98 — Mínima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 98 — Mínima — column_12,lrm_auctions:lrm_auction_events:2534ee2f07680a0bd88acea4,Tasa de interes ofertada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 98 — Tasa de interes ofertada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,1,18,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:a521249d959ea7180d2956bb,Plazos Estandarizados: 63 — Plazos Residuales: 63 — Mínima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 63 — Plazos Residuales: 63 — Mínima — column_12,lrm_auctions:lrm_auction_events:c38d3b4ed42c67512b6f2a29,Tasa de interes ofertada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 63 — residual_tenor_days: 63 — Tasa de interes ofertada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,8,101,8,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:a630b9e0899d1a4f4ae30133,Plazos Estandarizados: 546 — Plazos Residuales: 553 — Máxima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 553 — Máxima — column_16,lrm_auctions:lrm_auction_events:a3ab68d91fa1e230e7c09e9a,Tasa de interes asignada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 546 — residual_tenor_days: 553 — Tasa de interes asignada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,36,7,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:a9eb5f20381e9fd66207e793,Plazos Estandarizados: 91 — Plazos Residuales: 84 — Mínima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 84 — Mínima — column_15,lrm_auctions:lrm_auction_events:e876bc84cf5a120a9d82bd33,Tasa de interes asignada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 84 — Tasa de interes asignada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,1,10,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:aaf6eb65b92a1b566a413296,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Montos Ofertados,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Montos Ofertados,lrm_auctions:lrm_auction_events:83168b6382f13bfb3dbf665c,Monto ofertado,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 182 — Monto ofertado,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,108,7,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:ad7a529327e2031b99ba55c6,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Máxima — column_13,lrm_auctions:lrm_auction_events:f047d517591f943862ec5146,Tasa de interes ofertada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 35 — residual_tenor_days: 28 — Tasa de interes ofertada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,8,87,8,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:af2e7749cfc1023bb5b38c17,Plazos Estandarizados: 546 — Plazos Residuales: 546 — Máxima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 546 — Máxima — column_16,lrm_auctions:lrm_auction_events:88e4a092ad5c73caa6dc59ce,Tasa de interes asignada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 546 — residual_tenor_days: 546 — Tasa de interes asignada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,5,93,5,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:b09aacb562341369ce00cbcb,Plazos Estandarizados: 35 — Plazos Residuales: 35 — Promedio,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 35 — Promedio — column_11,lrm_auctions:lrm_auction_events:d5f322f87162d46aed249330,Tasa de interes ofertada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 35 — residual_tenor_days: 35 — Tasa de interes ofertada - Promedio,many-to-one,LRM two-level-header and annual-sheet identity remediation,4,46,4,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:b190ac3edc1c362b8f602c4f,Plazos Estandarizados: 91 — Plazos Residuales: 84 — Mínima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 84 — Mínima — column_12,lrm_auctions:lrm_auction_events:a0c656e31586e36a22c1d761,Tasa de interes ofertada - Minima,lrm_auction_events|irregular_daily|standardized_tenor_days: 91 — residual_tenor_days: 84 — Tasa de interes ofertada - Minima,many-to-one,LRM two-level-header and annual-sheet identity remediation,1,10,1,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:b2c88d501014eb0123d6c0ed,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Máxima,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Máxima — column_13,lrm_auctions:lrm_auction_events:c4e0cf64d78ab8c4ffe00a4a,Tasa de interes ofertada - Maxima,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 364 — Tasa de interes ofertada - Maxima,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,111,7,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:b4b5e2722f88ce742b672651,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Promedio,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Promedio — column_11,lrm_auctions:lrm_auction_events:49abafb3d7cd43f7fb28fc7b,Tasa de interes ofertada - Promedio,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 364 — Tasa de interes ofertada - Promedio,many-to-one,LRM two-level-header and annual-sheet identity remediation,7,111,7,TRUE,TRUE,catalog.series,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:b59a75cade1246e5b1118b9f,Plazos Estandarizados: 365 — Plazos Residuales: 371 — Montos Asignados,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 371 — Montos Asignados,lrm_auctions:lrm_auction_events:1fa3e734a8bd5513f8b4d286,Monto asignado,lrm_auction_events|irregular_daily|standardized_tenor_days: 365 — residual_tenor_days: 371 — Monto asignado,many-to-one,LRM two-level-header and annual-sheet identity remediation,5,27,5,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
lrm_auctions:subastas_2023:ba0e5e4ea7797961da0bab3a,Plazos Estandarizados: 182 — Plazos Residuales: 175 — Montos Ofertados,Subastas 2023|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 175 — Montos Ofertados,lrm_auctions:lrm_auction_events:b0405feea9f5047249845eaf,Monto ofertado,lrm_auction_events|irregular_daily|standardized_tenor_days: 182 — residual_tenor_days: 175 — Monto ofertado,many-to-one,LRM two-level-header and annual-sheet identity remediation,2,13,2,TRUE,TRUE,explore.events,superseded; resolved through canonical.source_alias and main.resolve_series_id(s),source_cell_period,Same source file/sheet/row/column and reference period in both releases.
