candidate_id,source_id,original_source_label,full_series_path,data_structure,identity_basis,identity_stability,source_sheets,observation_count,earliest_period,latest_period,frequency,unit_code,primary_review_category,explore_admission_status,classification_issue_codes
lrm_auctions:subastas_2026:ee0d4c3a94f7908ff04d5f39,lrm_auctions,Plazos Estandarizados: 546 — Plazos Residuales: 546 — Montos Ofertados,lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 546 — Montos Ofertados,event,Subastas 2026|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 546 — Montos Ofertados,semantic_event,Subastas 2026,6,2026-01-29T00:00:00Z,2026-07-30T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2026:eea18eee3ecdee3e28e66da9,lrm_auctions,Plazos Estandarizados: 546 — Plazos Residuales: 546 — Montos Asignados,lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 546 — Montos Asignados,event,Subastas 2026|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 546 — Plazos Residuales: 546 — Montos Asignados,semantic_event,Subastas 2026,6,2026-01-29T00:00:00Z,2026-07-30T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
exchange_rates:euro_prom:17f34aabc55d139091ba569c,exchange_rates,EUR — VENTA,EUR — EUR — VENTA,scalar_series,EURO Prom|monthly|EUR — EUR — VENTA — column_3 — lane_2,positional_lane,EURO Prom,7,2020-01-01T00:00:00Z,2020-07-31T00:00:00Z,monthly,PYG_PER_EUR,probable_identity_fragmentation,withheld,positional_identity_fragmentation_risk;provenance_review_incomplete;formal_research_review_incomplete
exchange_rates:euro_prom:bf9225c4fa9d8eda9f78f54e,exchange_rates,EUR — COMPRA,EUR — EUR — COMPRA,scalar_series,EURO Prom|monthly|EUR — EUR — COMPRA — column_2 — lane_2,positional_lane,EURO Prom,7,2020-01-01T00:00:00Z,2020-07-31T00:00:00Z,monthly,PYG_PER_EUR,probable_identity_fragmentation,withheld,positional_identity_fragmentation_risk;provenance_review_incomplete;formal_research_review_incomplete
interbank_market:mdo_secundario:0e2cf70485e66d41a33f7ac6,interbank_market,Tipo de Instrumento: LRM — Plazo residual (días): 17 — Tasa (%),secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 17 — Tasa (%),event,Mdo Secundario|irregular_daily|secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 17 — Tasa (%),semantic_event,Mdo Secundario,7,2013-12-10T00:00:00Z,2026-06-09T00:00:00Z,irregular_daily,PERCENT,apparently_valid_preliminary,eligible_native_grain,native_grain_required;provenance_review_incomplete;formal_research_review_incomplete
interbank_market:mdo_secundario:384607fe5a88fa0934b818c5,interbank_market,Tipo de Instrumento: LRM — Plazo residual (días): 17 — Monto (Millones Gs),secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 17 — Monto (Millones Gs),event,Mdo Secundario|irregular_daily|secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 17 — Monto (Millones Gs),semantic_event,Mdo Secundario,7,2013-12-10T00:00:00Z,2026-06-09T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
interbank_market:mdo_secundario:4ce9b730d4162e16f6338a2e,interbank_market,Tipo de Instrumento: LRM — Plazo residual (días): 52 — Monto (Millones Gs),secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 52 — Monto (Millones Gs),event,Mdo Secundario|irregular_daily|secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 52 — Monto (Millones Gs),semantic_event,Mdo Secundario,7,2018-12-04T00:00:00Z,2026-03-03T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
interbank_market:mdo_secundario:6268c8026be7e7eac88a1959,interbank_market,Tipo de Instrumento: LRM — Plazo residual (días): 42 — Monto (Millones Gs),secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 42 — Monto (Millones Gs),event,Mdo Secundario|irregular_daily|secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 42 — Monto (Millones Gs),semantic_event,Mdo Secundario,7,2022-05-13T00:00:00Z,2026-01-16T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
interbank_market:mdo_secundario:66b3798e00dd65f225d232ec,interbank_market,Tipo de Instrumento: LRM — Plazo residual (días): 8 — Monto (Millones Gs),secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 8 — Monto (Millones Gs),event,Mdo Secundario|irregular_daily|secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 8 — Monto (Millones Gs),semantic_event,Mdo Secundario,7,2012-07-31T00:00:00Z,2022-03-17T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
interbank_market:mdo_secundario:6dfc009c25eb19154a8d73a4,interbank_market,Tipo de Instrumento: LRM — Plazo residual (días): 78 — Monto (Millones Gs),secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 78 — Monto (Millones Gs),event,Mdo Secundario|irregular_daily|secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 78 — Monto (Millones Gs),semantic_event,Mdo Secundario,7,2016-02-11T00:00:00Z,2025-12-11T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
interbank_market:mdo_secundario:7faadf7324e5ba9f25a80b30,interbank_market,Tipo de Instrumento: LRM — Plazo residual (días): 8 — Tasa (%),secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 8 — Tasa (%),event,Mdo Secundario|irregular_daily|secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 8 — Tasa (%),semantic_event,Mdo Secundario,7,2012-07-31T00:00:00Z,2022-03-17T00:00:00Z,irregular_daily,PERCENT,apparently_valid_preliminary,eligible_native_grain,native_grain_required;provenance_review_incomplete;formal_research_review_incomplete
interbank_market:mdo_secundario:86636ea22d61072c0a7f9a90,interbank_market,Tipo de Instrumento: LRM — Plazo residual (días): 42 — Tasa (%),secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 42 — Tasa (%),event,Mdo Secundario|irregular_daily|secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 42 — Tasa (%),semantic_event,Mdo Secundario,7,2022-05-13T00:00:00Z,2026-01-16T00:00:00Z,irregular_daily,PERCENT,apparently_valid_preliminary,eligible_native_grain,native_grain_required;provenance_review_incomplete;formal_research_review_incomplete
interbank_market:mdo_secundario:d7a0db55a40bf13b67a43fc1,interbank_market,Tipo de Instrumento: LRM — Plazo residual (días): 24 — Monto (Millones Gs),secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 24 — Monto (Millones Gs),event,Mdo Secundario|irregular_daily|secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 24 — Monto (Millones Gs),semantic_event,Mdo Secundario,7,2013-06-04T00:00:00Z,2026-02-03T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
interbank_market:mdo_secundario:d8451861bfa1cfc64c54c935,interbank_market,Tipo de Instrumento: LRM — Plazo residual (días): 78 — Tasa (%),secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 78 — Tasa (%),event,Mdo Secundario|irregular_daily|secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 78 — Tasa (%),semantic_event,Mdo Secundario,7,2016-02-11T00:00:00Z,2025-12-11T00:00:00Z,irregular_daily,PERCENT,apparently_valid_preliminary,eligible_native_grain,native_grain_required;provenance_review_incomplete;formal_research_review_incomplete
interbank_market:mdo_secundario:e243316753a6ab6053bceafc,interbank_market,Tipo de Instrumento: LRM — Plazo residual (días): 24 — Tasa (%),secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 24 — Tasa (%),event,Mdo Secundario|irregular_daily|secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 24 — Tasa (%),semantic_event,Mdo Secundario,7,2013-06-04T00:00:00Z,2026-02-03T00:00:00Z,irregular_daily,PERCENT,apparently_valid_preliminary,eligible_native_grain,native_grain_required;provenance_review_incomplete;formal_research_review_incomplete
interbank_market:mdo_secundario:e452f0d61617d4e3fb63aa1f,interbank_market,Tipo de Instrumento: LRM — Plazo residual (días): 52 — Tasa (%),secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 52 — Tasa (%),event,Mdo Secundario|irregular_daily|secondary_market_operation — Tipo de Instrumento: LRM — Plazo residual (días): 52 — Tasa (%),semantic_event,Mdo Secundario,7,2018-12-04T00:00:00Z,2026-03-03T00:00:00Z,irregular_daily,PERCENT,apparently_valid_preliminary,eligible_native_grain,native_grain_required;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2013:0598755dd2a01a35e335ef4f,lrm_auctions,Plazos Estandarizados: 91 — Plazos Residuales: 91 — Máxima,lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Máxima,event,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Máxima — column_16,semantic_event,Subastas 2013,7,2013-06-27T00:00:00Z,2013-12-26T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2013:1796f78ac619b9822b3cdf63,lrm_auctions,Plazos Estandarizados: 91 — Plazos Residuales: 91 — Montos Asignados,lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Montos Asignados,event,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Montos Asignados,semantic_event,Subastas 2013,7,2013-06-27T00:00:00Z,2013-12-26T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2013:42e314b83bffe86da857c019,lrm_auctions,Plazos Estandarizados: 91 — Plazos Residuales: 91 — Promedio,lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Promedio,event,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Promedio — column_14,semantic_event,Subastas 2013,7,2013-06-27T00:00:00Z,2013-12-26T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2013:50e8cd5d6a9164a387e71b58,lrm_auctions,Plazos Estandarizados: 91 — Plazos Residuales: 91 — Asignado #,lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Asignado #,event,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Asignado #,semantic_event,Subastas 2013,7,2013-06-27T00:00:00Z,2013-12-26T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2013:820ff1f83b051209517929a0,lrm_auctions,Plazos Estandarizados: 91 — Plazos Residuales: 91 — Mínima,lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Mínima,event,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 91 — Plazos Residuales: 91 — Mínima — column_15,semantic_event,Subastas 2013,7,2013-06-27T00:00:00Z,2013-12-26T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:09849ee67600e0d554d7ce86,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Máxima,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Máxima,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Máxima — column_13,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:0bee62c66184fd637967f5a2,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Ofertado #,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Ofertado #,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Ofertado #,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:17425580ef717811a7ed1c29,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Máxima,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Máxima,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Máxima — column_16,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:3048cae5f3c9742d612cf8b0,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 28 — Montos Anunciados,lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Montos Anunciados,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 28 — Montos Anunciados,semantic_event,Subastas 2014,7,2014-02-13T00:00:00Z,2014-11-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:3c684c164201d9a3f39a6fc8,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Montos Anunciados,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Montos Anunciados,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Montos Anunciados,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-11-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:57e63b12970a0708ed266b9b,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Mínima,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Mínima,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Mínima — column_15,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-11-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:58d25f2d4b7cc400aeb30c64,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Montos Ofertados,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Montos Ofertados,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Montos Ofertados,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-11-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:5b52d906236d2d89df7e4f26,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Mínima,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Mínima,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Mínima — column_12,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-11-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:5d71f900d8bbc611ba4983ea,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio — column_11,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:640b4b056ff21faadf718dca,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Montos Asignados,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Montos Asignados,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Montos Asignados,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:66ee0fb711ef0cdccd87f353,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Asignado #,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Asignado #,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Asignado #,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-11-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:86cf914be106c1ef4c652627,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Ofertado #,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Ofertado #,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Ofertado #,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-11-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:88e9ff84b8c642a4a38c010b,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Mínima,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Mínima,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Mínima — column_12,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:9762b95e07549b447d3c4e96,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Máxima,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Máxima,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Máxima — column_16,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-11-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:aaf6eb65b92a1b566a413296,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Montos Ofertados,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Montos Ofertados,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Montos Ofertados,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:b2c88d501014eb0123d6c0ed,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Máxima,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Máxima,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Máxima — column_13,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-11-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:b4b5e2722f88ce742b672651,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Promedio,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Promedio,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Promedio — column_11,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-11-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:bb79738bc541d407c321f056,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Montos Asignados,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Montos Asignados,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Montos Asignados,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-11-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:bf87f06f467e10f55b30080e,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Mínima,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Mínima,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Mínima — column_15,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:cc6093da5c5584f1d7a6a7e9,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Promedio — column_14,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:e182cba0234af1e753eb02fd,lrm_auctions,Plazos Estandarizados: 365 — Plazos Residuales: 364 — Promedio,lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Promedio,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 365 — Plazos Residuales: 364 — Promedio — column_14,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-11-27T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:e44c1e3c52f41f63ed5605bd,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Montos Anunciados,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Montos Anunciados,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Montos Anunciados,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
lrm_auctions:subastas_2014:eadb3b0d05243d2c6900fcbc,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 182 — Asignado #,lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Asignado #,event,Subastas 2014|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 182 — Asignado #,semantic_event,Subastas 2014,7,2014-03-27T00:00:00Z,2014-12-23T00:00:00Z,irregular_daily,UNRESOLVED_SOURCE_UNITS,apparently_valid_preliminary,eligible_native_grain,native_grain_required;unit_semantics_unresolved;provenance_review_incomplete;formal_research_review_incomplete
